time,tl1,tl2,sc,reward
8222,0.85,0.85,12.345071916572206,-4.125196561439581
8223,0.5,0.85,12.59009893347563,-3.875636780445488
8224,0.5,0.85,12.502838427507646,-4.043827562365595
8225,0.85,0.5,12.82368773998007,-3.874049762907379
8226,0.5,0.85,12.89553028391849,-4.0169374914407285
8227,0.85,0.85,12.227375165319836,-3.6338707225351228
8228,0.5,0.85,12.598023231419281,-3.91065159139203
8229,0.5,0.5,13.116338295568557,-4.22072645299233
8230,0.15,0.85,13.243886266315508,-4.680206540744752
8231,0.85,0.15,14.50433325786583,-4.080321028377392
8232,0.85,0.85,12.806231370238063,-4.35916124663218
8233,0.5,0.5,13.012139111260307,-4.187752027578327
8234,0.5,0.85,12.573843841920706,-4.09374256848103
8235,0.85,0.5,12.82368773998007,-3.874049762907379
8236,0.5,0.5,13.112051620264737,-4.402085792769344
8237,0.15,0.85,13.212676010961616,-4.598718360089078
8238,0.5,0.85,12.655758529456282,-4.2616397660714
8239,0.5,0.5,13.061600749381313,-4.369111367355341
8240,0.15,0.15,14.266049631705611,-5.469340988907216
8241,0.5,0.15,13.630120251613917,-5.079615902583484
8242,0.5,0.85,12.970996977589675,-4.2892140042122975
8243,0.85,0.5,12.827685263215148,-3.8575625502003774
8244,0.85,0.15,12.925275716161089,-4.892851945059117
8245,0.15,0.15,14.730514573406921,-5.504196016189065
8246,0.5,0.85,12.568659652581484,-4.218422266104226
8247,0.5,0.15,14.004350893707564,-4.698682717792454
8248,0.5,0.5,13.135793206562818,-4.59993234525336
8249,0.15,0.15,14.272315622215602,-5.434485961625368
8250,0.5,0.85,12.592809071949919,-4.298029844892054
8251,0.85,0.15,13.696537630817282,-4.316362901211017
8252,0.15,0.85,14.621525052664106,-4.301868452819237
8253,0.15,0.5,13.748829057195326,-5.0344380956275865
8254,0.85,0.15,13.71722688965986,-4.5146736407982955
8255,0.15,0.15,14.888059655812661,-5.620379440461893
8256,0.15,0.15,14.268170057832098,-5.4809593313345
8257,0.85,0.15,13.269591450806825,-4.831884126958205
8258,0.15,0.85,14.644988862552086,-4.348501606193063
8259,0.85,0.15,14.573325126276831,-3.975116811873069
8260,0.5,0.85,13.579505625781252,-4.212408927171996
8261,0.85,0.15,13.704648952198504,-4.222936810798671
8262,0.15,0.85,14.568386000196773,-4.337043047430473
8263,0.85,0.5,13.434431634019468,-3.644459433109596
8264,0.15,0.5,14.02110550945941,-4.834181839519462
8265,0.5,0.85,12.521621149108089,-4.271671090960574
8266,0.15,0.85,12.958436545739964,-4.787328161225405
8267,0.15,0.85,12.866033900497111,-5.093239872287421
8268,0.85,0.15,14.33588274321193,-4.220859623157645
8269,0.15,0.15,14.97684479141838,-5.666852810171024
8270,0.15,0.15,14.261676412535934,-5.492577673761783
8271,0.85,0.85,12.254662417725488,-4.1719894984781005
8272,0.5,0.5,13.004884737669226,-4.270188091113334
8273,0.5,0.5,12.994992410045025,-4.369111367355342
8274,0.85,0.85,12.169723480167487,-3.8678354077277213
8275,0.85,0.85,12.140496508571514,-3.6104742540158625
8276,0.85,0.15,13.231711563554823,-4.446880990210929
8277,0.15,0.5,14.535802083216268,-4.748122717695791
8278,0.85,0.85,12.330529353213924,-3.797646002169942
8279,0.85,0.85,12.14831998773981,-3.704060128092902
8280,0.15,0.5,13.666911139638744,-4.747218111251792
8281,0.5,0.5,13.146674766949438,-4.352624154648341
8282,0.5,0.5,12.996311387061585,-4.484521856304351
8283,0.5,0.85,12.58533842522977,-4.166600675121294
8284,0.15,0.85,12.960986406966477,-4.775709818798122
8285,0.15,0.15,14.822376947512893,-5.4344859616253665
8286,0.5,0.85,12.704646451371692,-4.5371721485849275
8287,0.15,0.85,12.966953652389385,-4.845579657026513
8288,0.85,0.85,12.521079348253032,-3.8210424706892017
8289,0.85,0.15,13.16356578184731,-4.5990379274184665
8290,0.85,0.85,12.580953750760798,-4.055007155881801
8291,0.5,0.85,12.569859807493605,-3.835912882883921
8292,0.5,0.85,12.50462205218258,-4.0039438811393335
8293,0.15,0.15,14.399711434646852,-5.364775907061671
8294,0.5,0.15,13.626163320564237,-5.0679975601562015
8295,0.15,0.15,14.397908385201218,-5.60876109803461
8296,0.85,0.5,12.624488717195774,-4.2744735927081
8297,0.15,0.5,13.989105121359039,-4.77326164263587
8298,0.85,0.85,12.306442954985604,-3.774249533650682
8299,0.5,0.85,12.57820254648287,-3.9602730131777286
8300,0.85,0.5,12.87589487056363,-3.777635404083161
8301,0.15,0.15,14.41468360462305,-5.434485961625368
8302,0.85,0.85,12.194615283393954,-3.9614212818047614
8303,0.5,0.85,12.57820254648287,-3.9602730131777286
8304,0.85,0.85,12.248376708973751,-3.610474254015863
8305,0.5,0.5,13.007522691702347,-4.22072645299233
8306,0.5,0.85,12.560831999375415,-4.058727757534486
8307,0.85,0.5,12.828304159538028,-3.874049762907379
8308,0.85,0.85,12.276312729427561,-3.8444389392084615
8309,0.15,0.5,13.676746014478075,-4.719112556117508
8310,0.85,0.5,12.931359814633382,-3.91848274708397
8311,0.5,0.5,13.13612295081696,-4.435060218183347
8312,0.85,0.5,12.591512911734608,-4.035171505350533
8313,0.15,0.85,13.701783847858442,-4.374614397012125
8314,0.15,0.15,14.937468584989162,-5.36477590706167
8315,0.5,0.5,13.025328881425908,-4.665881196081365
8316,0.85,0.85,12.190206184958182,-3.9614212818047614
8317,0.85,0.85,12.139472557024138,-3.5870777854966027
8318,0.5,0.5,13.012139111260307,-4.187752027578327
8319,0.85,0.5,12.575492563191407,-4.02355316292325
8320,0.15,0.15,14.396386709795216,-5.422867619198085
8321,0.5,0.85,12.559631154439712,-4.234909478811227
8322,0.85,0.5,12.823357995725932,-3.8974462314266387
8323,0.5,0.85,12.872133657455324,-4.021806361720446
8324,0.85,0.85,12.225905221350779,-3.6104742540158625
8325,0.5,0.15,13.634756840417193,-4.782392705863029
8326,0.85,0.15,12.931791501321216,-5.021133062753311
8327,0.5,0.85,13.39598290443655,-4.059943241743904
8328,0.15,0.5,13.574086379006996,-4.884939040393702
8329,0.85,0.85,12.293510557987855,-3.9380248132855016
8330,0.5,0.5,13.00554422617751,-4.253700878406333
8331,0.15,0.15,14.279207264681922,-5.4112492767708025
8332,0.5,0.85,12.59577677023718,-4.321426313411314
8333,0.85,0.5,12.808107813735923,-3.9421987829326177
8334,0.5,0.85,12.902913687513365,-4.01002823562847
8335,0.85,0.85,12.242357410281162,-3.6338707225351228
8336,0.85,0.85,12.141799723603782,-3.6104742540158625
8337,0.85,0.85,12.138310420360517,-3.563681316977342
8338,0.5,0.15,13.670538326434283,-4.73559976882451
8339,0.15,0.85,13.757202577846972,-4.502895514706319
8340,0.5,0.5,13.459272319874183,-4.319649729234338
8341,0.5,0.5,13.001917039381969,-4.484521856304351
8342,0.5,0.85,12.59502747708641,-4.138335336322315
8343,0.85,0.15,13.69585830156149,-4.292966432691757
8344,0.5,0.85,13.422692534033683,-4.0998269229701645
8345,0.85,0.5,12.883149244154712,-3.754238935563901
8346,0.85,0.5,12.507699187803045,-4.255024094588878
8347,0.85,0.5,12.498976152688595,-4.116685669005859
8348,0.85,0.15,12.953475200612605,-4.799106287317383
8349,0.5,0.15,13.619429479247184,-5.2569225838399305
8350,0.5,0.5,13.06390895916029,-4.468034643597349
8351,0.15,0.5,13.621454784637342,-4.911142355442473
8352,0.15,0.5,13.53050138729304,-5.100365308237926
8353,0.5,0.5,13.113370597281296,-4.517496281718353
8354,0.15,0.5,13.675276327577935,-4.986189812171138
8355,0.5,0.5,13.120954715126517,-4.451547430890348
8356,0.85,0.5,12.575051995368126,-4.2630150339455115
8357,0.5,0.15,13.525429566125567,-5.041954028772123
8358,0.5,0.5,13.077098729325892,-4.484521856304351
8359,0.5,0.5,12.997300619824006,-4.369111367355342
8360,0.85,0.5,12.581698456597977,-4.103320525375772
8361,0.85,0.85,12.2557371829316,-3.8210424706892017
8362,0.5,0.85,12.569859807493605,-3.835912882883921
8363,0.5,0.15,14.017206780703686,-4.621115524537166
8364,0.85,0.85,12.353051934529468,-4.148593029958841
8365,0.5,0.85,12.576280046668108,-3.8874149065374652
8366,0.85,0.85,12.230672607861237,-3.6338707225351228
8367,0.15,0.15,14.317026823838493,-5.318302537352539
8368,0.15,0.5,13.593526759481453,-5.023724359644303
8369,0.85,0.5,12.898297267955403,-4.056821172666989
8370,0.5,0.85,12.911094764732763,-4.049911916854731
8371,0.15,0.5,13.566172516907638,-4.884939040393702
8372,0.85,0.5,12.897308035192983,-4.03342470414773
8373,0.15,0.5,14.05743593628332,-4.782679815865918
8374,0.85,0.15,13.889084202380733,-4.2805491719410025
8375,0.15,0.5,14.667298351230052,-4.848607028476256
8376,0.85,0.85,12.31646759432561,-3.8210424706892017
8377,0.85,0.5,12.560071636224276,-4.002356863601224
8378,0.85,0.15,12.939018737215827,-4.83428088192862
8379,0.85,0.5,12.621134698449076,-4.479425986777553
8380,0.15,0.85,13.66086958489713,-4.304744558783733
8381,0.85,0.5,13.409295603504411,-3.6727247719085745
8382,0.15,0.15,14.434361906952834,-5.492577673761782
8383,0.15,0.5,13.598754221970594,-4.979131591803018
8384,0.15,0.15,14.435687578593797,-5.492577673761781
8385,0.15,0.5,13.648541870403998,-5.161892182453796
8386,0.5,0.15,14.011460764264534,-4.883643477640467
8387,0.15,0.5,14.071775734649108,-5.00752425694019
8388,0.15,0.85,12.916297637833063,-5.009674503990722
8389,0.5,0.85,12.610055015500539,-4.352865687286511
8390,0.15,0.85,12.96910502181543,-4.857197999453796
8391,0.15,0.85,12.865889903846389,-5.11663634080668
8392,0.85,0.5,13.252821826749338,-3.9618080647165343
8393,0.85,0.15,12.904210648464899,-5.080023693213195
8394,0.85,0.5,12.657155481649891,-4.529047408563251
8395,0.5,0.5,13.080396171867292,-4.286675303820335
8396,0.5,0.85,12.566767395949935,-4.058727757534486
8397,0.15,0.15,14.423227088033872,-5.364775907061671
8398,0.15,0.15,14.24229286071811,-5.585524413180044
8399,0.85,0.5,12.656691377669551,-4.417521104906143
8400,0.85,0.85,12.288633141722084,-3.8912318762469815
8401,0.5,0.85,12.560965233588195,-3.8407817531636397
8402,0.85,0.5,12.87589487056363,-3.777635404083161
8403,0.15,0.5,13.99339179666286,-4.761643300208586
8404,0.85,0.15,13.838230903940604,-4.304105424124956
8405,0.5,0.5,13.550941222525111,-4.632906770667362
8406,0.85,0.85,12.157022756810857,-3.774249533650682
8407,0.85,0.85,12.141878144208711,-3.5870777854966027
8408,0.5,0.5,13.01609604230999,-4.171264814871327
8409,0.5,0.15,13.656974995698484,-4.84786220569695
8410,0.85,0.15,12.92382992888354,-5.091322468311091
8411,0.5,0.5,13.42102198639394,-4.533983494425354
8412,0.85,0.85,12.151928519298659,-3.7274565966121624
8413,0.15,0.85,13.237589507344474,-4.42348452169167
8414,0.85,0.5,13.356363678236002,-3.6775936421882927
8415,0.15,0.85,13.843661292043983,-4.409149856964584
8416,0.85,0.85,12.545201243286298,-3.6338707225351223
8417,0.15,0.5,13.688889136545747,-4.779872969336406
8418,0.5,0.85,12.513945656744252,-4.215300197027311
8419,0.15,0.15,14.393136390311565,-5.376394249488953
8420,0.5,0.85,12.653403090240602,-4.424430360718402
8421,0.5,0.15,13.957455201350246,-4.733697528738998
8422,0.15,0.15,14.417966473981892,-5.60876109803461
8423,0.15,0.15,14.24657828950207,-5.5622877283254795
8424,0.5,0.5,13.01840425208897,-4.632906770667363
8425,0.85,0.5,12.592414021519208,-4.2298808248668145
8426,0.85,0.85,12.270089434772615,-3.8678354077277217
8427,0.5,0.5,13.020382717613806,-4.154777602164325
8428,0.15,0.5,13.628346427103661,-4.854931245173905
8429,0.85,0.85,12.300917667282052,-3.891231876246981
8430,0.15,0.15,14.29861485631471,-5.364775907061671
8431,0.85,0.5,12.631457565441917,-4.267564336895841
8432,0.5,0.5,13.107435200706774,-4.418573005476345
8433,0.5,0.5,12.996970875569865,-4.35262415464834
8434,0.15,0.85,13.219272296223567,-4.656969855890186
8435,0.15,0.5,13.684248743423531,-5.151569402779747
8436,0.5,0.85,12.53546911518999,-4.442664374628207
8437,0.15,0.85,12.95478905697519,-4.857357783118491
8438,0.5,0.5,13.387388072471657,-4.385598580062342
8439,0.85,0.5,12.582306368959209,-4.286411502464771
8440,0.5,0.85,12.8853173671526,-3.977053810214467
8441,0.5,0.15,14.045037954779048,-4.6142062687249075
8442,0.85,0.15,12.934891363473135,-5.137955621684916
8443,0.85,0.85,12.60582672667314,-4.12519656143958
8444,0.5,0.85,12.575795204068127,-3.835912882883921
8445,0.5,0.5,13.126560367446896,-4.187752027578327
8446,0.5,0.85,12.580049735327277,-4.126716993895032
8447,0.5,0.5,13.099191594353275,-4.253700878406333
8448,0.15,0.85,13.274249582100737,-4.680046757080057
8449,0.85,0.85,12.526574970818105,-3.797646002169942
8450,0.85,0.5,12.540206645483025,-4.035491072679921
8451,0.85,0.5,12.49972373400348,-4.17996581875138
8452,0.85,0.5,12.497168462312093,-4.1352132672454
8453,0.5,0.85,12.809426790752486,-3.895405845894098
8454,0.85,0.15,13.748929086979278,-4.1877622161874335
8455,0.15,0.15,14.838831479061083,-5.573906070752762
8456,0.15,0.85,13.171138852151067,-4.77411198215118
8457,0.5,0.5,13.453336923299663,-4.35262415464834
8458,0.85,0.85,12.21847087118294,-4.055007155881801
8459,0.5,0.5,13.01114987849789,-4.204239240285329
8460,0.5,0.85,12.573843841920706,-4.0469496314425095
8461,0.5,0.85,12.502243812411582,-4.088580113871574
8462,0.5,0.85,12.497498206566233,-4.1352132672454
8463,0.85,0.5,12.825104309927479,-3.91393344413364
8464,0.85,0.15,12.916528759018671,-4.9512632245249195
8465,0.85,0.5,12.638110407276919,-4.500782069764273
8466,0.5,0.15,13.540257185471997,-4.950568323892317
8467,0.15,0.5,13.916840748492293,-4.8811345602226766
8468,0.15,0.85,12.908084052579515,-4.98659760280085
8469,0.5,0.15,14.502563017666354,-4.670715308105198
8470,0.5,0.15,13.552306205585463,-5.381580643245459
8471,0.15,0.15,14.38209260491049,-5.597142755607328
8472,0.15,0.15,14.245285024919617,-5.573906070752762
8473,0.5,0.15,13.648296357432343,-5.145404969746794
8474,0.85,0.5,12.581136961977197,-4.607227753477664
8475,0.5,0.85,12.865218183230835,-3.981922680494185
8476,0.5,0.85,12.506135870049047,-4.043827562365595
8477,0.85,0.85,12.227479321674707,-3.704060128092902
8478,0.85,0.5,12.560558220831354,-3.939076713855703
8479,0.85,0.15,12.956772643154006,-4.799106287317383
8480,0.85,0.15,12.861419711578105,-5.233299116073592
8481,0.85,0.15,12.855607855972249,-5.163109710515812
8482,0.85,0.85,12.51571789794772,-3.9380248132855016
8483,0.85,0.15,13.305548969158455,-4.32989864761463
8484,0.85,0.15,12.857792524782564,-5.233299116073592
8485,0.5,0.5,13.373538813797776,-4.451547430890348
8486,0.15,0.85,13.156857604572252,-4.552404774044641
8487,0.85,0.15,14.523914265591358,-4.021909748911589
8488,0.85,0.15,12.905650515335225,-5.537453206823971
8489,0.5,0.5,13.380793187388857,-4.468034643597349
8490,0.85,0.5,12.609611780935392,-3.9670224853252933
8491,0.5,0.5,13.093256197778754,-4.33613694194134
8492,0.15,0.85,13.17320939996964,-4.587259801326489
8493,0.15,0.15,14.857445473398574,-5.376394249488953
8494,0.85,0.85,12.289481310808933,-4.265575372555141
8495,0.85,0.5,12.549355437146964,-3.9907385211739417
8496,0.85,0.5,12.498696500744092,-4.100198456298857
8497,0.85,0.85,12.218237718476715,-3.7040601280929026
8498,0.85,0.85,12.141780076779536,-3.4934919114195626
8499,0.85,0.15,13.242779332766583,-4.376851368317844
8500,0.85,0.15,12.86177883268336,-5.24507724216557
8501,0.85,0.15,12.855993120508586,-5.162949926851118
8502,0.15,0.5,14.440296021050912,-4.722217331758742
8503,0.5,0.85,12.545039364990933,-4.185154256360487
8504,0.5,0.5,13.086331568441814,-4.319649729234337
8505,0.5,0.15,13.610546445753103,-4.9673534657110405
8506,0.15,0.5,13.952966590359432,-4.925567544399268
8507,0.15,0.15,14.451814372759406,-5.457722646479933
8508,0.85,0.85,12.298610813080103,-4.2889718410743995
8509,0.5,0.15,13.62034084547389,-4.838603816131598
8510,0.5,0.5,13.096223896066014,-4.533983494425355
8511,0.15,0.15,14.276825293730262,-5.434485961625368
8512,0.5,0.85,12.59291518583714,-4.342782396398034
8513,0.85,0.15,13.69194126753209,-4.351377712157559
8514,0.15,0.85,14.629987678351318,-4.36027973228504
8515,0.85,0.5,13.389916348492296,-3.712608453134836
8516,0.15,0.85,13.850389285893797,-4.444164667911127
8517,0.5,0.5,13.475759532581183,-4.286675303820335
8518,0.85,0.15,13.152110577422064,-4.832523261616983
8519,0.5,0.85,13.422692534033683,-4.0998269229701645
8520,0.15,0.85,12.94703545676392,-4.706159547899119
8521,0.85,0.15,14.396104045716049,-4.127273749080605
8522,0.5,0.5,13.57534229733147,-4.698855621495366
8523,0.15,0.85,13.190788883903686,-4.610496486181055
8524,0.85,0.85,12.531521134630204,-3.797646002169942
8525,0.5,0.5,13.002576527890248,-4.286675303820335
8526,0.85,0.15,13.226823427198166,-4.610176918851667
8527,0.85,0.15,12.869114429861973,-5.373677927189151
8528,0.5,0.85,13.28032583241161,-3.9803356629560755
8529,0.15,0.5,13.582134905669506,-4.915244764725219
8530,0.85,0.5,12.931756059757216,-4.068439515094272
8531,0.85,0.85,12.32028223879307,-3.9614212818047614
8532,0.5,0.85,12.579577489209509,-3.8640184380182054
8533,0.15,0.5,13.566172516907638,-4.884939040393702
8534,0.5,0.5,13.105456735181937,-4.435060218183347
8535,0.85,0.15,13.166864958683501,-4.785730324578463
8536,0.85,0.15,12.875045858741672,-5.385296269616434
8537,0.5,0.15,13.608120908269221,-5.221907772893388
8538,0.15,0.85,13.658768985194314,-4.491596739608424
8539,0.5,0.85,12.675543184704683,-4.2616397660714
8540,0.85,0.85,12.21839607093412,-3.797646002169942
8541,0.15,0.15,14.313485331227474,-5.329920879779823
8542,0.85,0.15,13.268998753169448,-4.7500763789731435
8543,0.85,0.15,12.876751512280325,-5.420311080562977
8544,0.15,0.85,14.400421114488221,-4.2557146504394945
8545,0.85,0.85,12.614570339064963,-3.6338707225351223
8546,0.85,0.5,12.540206645483025,-4.035491072679921
8547,0.5,0.85,12.828967274770111,-3.953817125359901
8548,0.85,0.15,13.744116118829833,-4.222777027133977
8549,0.15,0.5,14.594275439776753,-4.7925557018723834
8550,0.15,0.15,14.515638726166161,-5.388012591916237
8551,0.85,0.5,12.660321125982305,-4.4622736564121235
8552,0.15,0.85,13.758374113605665,-4.421087766721256
8553,0.15,0.85,12.908181221880282,-5.08210088085422
8554,0.5,0.15,14.485398545161232,-4.6872025208122
8555,0.15,0.5,14.093512076924736,-5.063735367208759
8556,0.85,0.5,12.898297267955403,-4.056821172666989
8557,0.85,0.85,12.31231910732188,-3.984817750324021
8558,0.15,0.85,13.19161659870662,-4.423804089021058
8559,0.5,0.5,13.455645133078644,-4.237213665699331
8560,0.5,0.85,12.633420903138543,-4.2462082539091215
8561,0.85,0.5,12.848500720865388,-3.8457844241084
8562,0.85,0.5,12.510301356130777,-4.259892964868596
8563,0.5,0.15,13.538928900540618,-4.962346449984294
8564,0.85,0.5,12.508730985220131,-4.299616862430164
8565,0.5,0.85,12.812300522832697,-3.9352895271203594
8566,0.15,0.85,12.9547855315244,-4.729396232753685
8567,0.15,0.85,12.875845575217117,-5.093399655952115
8568,0.15,0.85,12.858245810005368,-5.163109710515813
8569,0.5,0.85,12.609590367842166,-4.416145837032032
8570,0.5,0.15,13.863177166121805,-4.803886934296777
8571,0.5,0.15,13.530812387754539,-5.285485851750631
8572,0.85,0.5,12.528348362557457,-4.407649563681664
8573,0.85,0.85,12.24495352046749,-3.797646002169942
8574,0.5,0.5,13.02730734695075,-4.121803176750322
8575,0.5,0.15,13.671330529251508,-4.840952949884693
8576,0.5,0.5,13.113370597281294,-4.533983494425354
8577,0.5,0.85,12.570593050319182,-4.1549823326940105
8578,0.15,0.5,13.543802152861371,-4.945859237277293
8579,0.15,0.85,12.923575254991288,-4.974499909379484
8580,0.5,0.15,14.487377010686071,-4.698820863239483
8581,0.85,0.5,12.633350366037105,-4.703642112301882
8582,0.5,0.85,12.891903097122949,-4.0169374914407285
8583,0.5,0.5,13.105456735181935,-4.204239240285329
8584,0.5,0.85,12.59502747708641,-4.138335336322315
8585,0.5,0.15,14.000916392265541,-4.665708292378451
8586,0.15,0.15,14.387280142778907,-5.585524413180044
8587,0.85,0.5,12.650464483034327,-4.325975616361644
8588,0.5,0.85,12.906478345174804,-4.049911916854731
8589,0.15,0.85,12.938126939684192,-4.7411743588456625
8590,0.15,0.85,12.876031322820534,-5.116796124471374
8591,0.15,0.85,12.858245810005368,-5.163109710515813
8592,0.85,0.85,12.49964027873631,-3.9380248132855016
8593,0.15,0.15,14.297752921641749,-5.388012591916237
8594,0.15,0.15,14.25164802940527,-5.52743270104363
8595,0.85,0.5,12.64766181432119,-4.422389975185862
8596,0.5,0.15,13.519435626529912,-5.109943265132668
8597,0.5,0.15,13.513579857673127,-5.142598123217283
8598,0.85,0.5,12.52920397436133,-4.4192679061089475
8599,0.5,0.85,12.836925355778671,-3.9703043380669025
8600,0.85,0.85,12.255825923414736,-3.6338707225351228
8601,0.5,0.15,13.643092166301102,-4.787101792478054
8602,0.15,0.15,14.371165961746275,-5.515814358616348
8603,0.5,0.85,12.574303650410625,-4.31467684126375
8604,0.15,0.5,13.540907366065458,-4.985583134838859
8605,0.85,0.85,12.300372658190694,-3.9614212818047614
8606,0.85,0.15,13.169430277092957,-4.540626647952664
8607,0.15,0.5,14.501228338817619,-4.755031973508049
8608,0.5,0.85,12.526242116172982,-4.156888917561509
8609,0.85,0.15,13.61622407552996,-4.3983304328607735
8610,0.5,0.85,13.484613055282054,-4.12793247810445
8611,0.15,0.15,14.439604020337871,-5.318302537352539
8612,0.15,0.15,14.243033384835583,-5.573906070752763
8613,0.85,0.85,12.243928197567564,-4.148593029958841
8614,0.85,0.85,12.145484084079133,-3.6806636595736424
8615,0.5,0.85,12.585309610016466,-3.8825460362577466
8616,0.5,0.85,12.50290001920785,-4.048696432645313
8617,0.5,0.5,13.081055660375574,-4.303162516527336
8618,0.85,0.15,13.173546387632157,-4.738937387539942
8619,0.15,0.15,14.833245667488214,-5.585524413180045
8620,0.5,0.5,13.001257550873687,-4.418573005476345
8621,0.85,0.15,13.21594807518455,-4.703762792928707
8622,0.85,0.15,12.869114429861973,-5.373677927189151
8623,0.15,0.5,14.491333941735752,-4.710439205666765
8624,0.5,0.15,14.165962199912133,-4.651570213424545
8625,0.85,0.15,12.93803638111123,-5.219763369669979
8626,0.5,0.85,13.356802860436424,-4.088208580542882
8627,0.15,0.85,12.95824676140468,-4.7061595478991185
8628,0.15,0.15,14.808255642209286,-5.411249276770802
8629,0.85,0.85,12.300821645453489,-4.2889718410744
8630,0.85,0.15,13.16630342586939,-4.575641458899207
8631,0.85,0.5,12.628200794614273,-4.495913199484554
8632,0.15,0.15,14.382916588425694,-5.364775907061671
8633,0.5,0.85,12.562928596981113,-4.234909478811227
8634,0.85,0.85,12.24401403500292,-3.7508530651314222
8635,0.15,0.5,13.684368477832052,-4.735439985159815
8636,0.5,0.15,14.094834015617659,-4.719559449785091
8637,0.85,0.85,12.393721542579376,-4.242178904035881
8638,0.15,0.15,14.313592079270776,-5.329920879779823
8639,0.15,0.15,14.253321216590221,-5.515814358616348
8640,0.5,0.5,13.01840425208897,-4.632906770667363
8641,0.15,0.15,14.257267314100162,-5.492577673761782
8642,0.15,0.85,13.211761068077394,-4.867218505234137
8643,0.5,0.5,13.41508658981942,-4.369111367355341
8644,0.5,0.5,13.004225249160946,-4.517496281718353
8645,0.15,0.85,13.246488920894638,-4.656810072225492
8646,0.15,0.5,13.672041925742157,-5.128172934260487
8647,0.5,0.15,13.950328636326313,-4.925567544399267
8648,0.5,0.85,13.032186068823984,-4.3641124963851015
8649,0.15,0.15,14.405146798070291,-5.3531575646343885
8650,0.85,0.85,12.263458980069224,-4.19538596699736
8651,0.15,0.15,14.305664221366971,-5.353157564634388
8652,0.5,0.5,12.996641131315727,-4.468034643597349
8653,0.5,0.85,12.59469773283227,-4.138335336322315
8654,0.15,0.15,14.438988031400918,-5.3531575646343885
8655,0.85,0.15,13.277028228423347,-4.843502469385488
8656,0.5,0.85,13.537756100473889,-4.156038033238733
8657,0.5,0.5,13.146015278441158,-4.171264814871327
8658,0.85,0.85,12.168966614253613,-3.8678354077277213
8659,0.85,0.5,12.585309610016466,-3.882546036257746
8660,0.5,0.5,13.080396171867294,-4.286675303820335
8661,0.15,0.15,14.290878557548805,-5.388012591916237
8662,0.5,0.85,12.59291518583714,-4.342782396398034
8663,0.85,0.5,12.823357995725932,-3.8974462314266387
8664,0.5,0.5,13.122933180651355,-4.402085792769345
8665,0.5,0.85,12.563397924150193,-4.075214970241488
8666,0.5,0.85,12.503044767748118,-4.105067326578576
8667,0.15,0.15,14.405843394803309,-5.388012591916237
8668,0.85,0.85,12.270663390837202,-4.21878243551662
8669,0.15,0.5,13.682254326842223,-4.796360182043408
8670,0.15,0.15,14.451646396445833,-5.434485961625368
8671,0.85,0.15,13.246110662449126,-4.983881280501048
8672,0.15,0.5,14.717125142413732,-4.853316115091281
8673,0.85,0.5,12.986569275393522,-3.908745006524533
8674,0.5,0.85,12.85767177845214,-4.043162444707167
8675,0.5,0.15,14.011253612839322,-4.637602737244168
8676,0.5,0.15,13.521692348771325,-5.24560217052437
8677,0.85,0.15,12.938767770194703,-5.091162684646396
8678,0.85,0.15,12.864564598872738,-5.326725206485937
8679,0.5,0.85,13.251832593986915,-3.985204533235794
8680,0.5,0.5,13.14766399971186,-4.204239240285329
8681,0.85,0.85,12.168404503150928,-3.8678354077277213
8682,0.5,0.85,12.58680149093423,-3.8990332489647477
8683,0.5,0.5,13.105126990927795,-4.220726452992331
8684,0.5,0.5,12.992684200266046,-4.418573005476345
8685,0.5,0.5,12.992354456011906,-4.402085792769345
8686,0.85,0.5,12.575881740221675,-4.171469545401012
8687,0.15,0.5,14.017595783942678,-4.754734044396328
8688,0.15,0.15,14.471280846670506,-5.399630934343519
8689,0.5,0.85,12.649970024100172,-4.445786443705122
8690,0.5,0.85,12.506715672157473,-4.144791224140143
8691,0.15,0.15,14.403168332545452,-5.3531575646343885
8692,0.5,0.15,13.625858042224344,-5.039892005021916
8693,0.15,0.15,14.421033862258112,-5.597142755607328
8694,0.85,0.5,12.631787309696055,-4.290960805415101
8695,0.85,0.15,12.9226547697752,-4.951263224524919
8696,0.5,0.85,13.302441324411276,-4.036706556889338
8697,0.15,0.85,12.95198162057602,-4.706159547899119
8698,0.5,0.85,12.63208000945998,-4.284876450925966
8699,0.15,0.15,14.380096825169694,-5.4112492767708025
8700,0.15,0.85,13.243378667066391,-4.913851658607963
8701,0.5,0.5,13.384420374184398,-4.402085792769344
8702,0.15,0.15,14.250823490387491,-5.550669385898196
8703,0.5,0.85,12.622383783184357,-4.372928337064858
8704,0.85,0.15,13.658251471611521,-4.328141027302993
8705,0.85,0.85,12.660180415114734,-4.1719894984781005
8706,0.85,0.85,12.141676610448249,-3.5168883799388224
8707,0.15,0.85,13.236998766382523,-4.400247836837104
8708,0.5,0.85,12.665955382673907,-4.221756084845139
8709,0.85,0.15,13.614575354259259,-4.3983304328607735
8710,0.85,0.85,12.688951632864786,-4.19538596699736
8711,0.85,0.15,13.261790933107076,-4.40008805317241
8712,0.15,0.15,14.763577670582716,-5.515814358616347
8713,0.15,0.15,14.275351519931831,-5.469340988907216
8714,0.15,0.15,14.242581797261598,-5.585524413180045
8715,0.5,0.85,12.63645966479288,-4.382506293959601
8716,0.15,0.5,13.544791385623792,-4.969095922131858
8717,0.85,0.5,12.898297267955403,-4.056821172666989
